Country,Vendor INCO Term,Shipment Mode,Scheduled Delivery Date,Delivered to Client Date,Vendor,Line Item Quantity,Line Item Value,Pack Price,Unit Price,First Line Designation,LineItemInsurance,Manufacturing country,Manufacturing_Country_Lat,Manufacturing_Country_Lon,Warehouse_Country_Lat,Warehouse_Country_Lon,Distance_to_Warehouse_mi,Delay
Haiti,CIP,Air,2012-03-14,2012-03-14,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),255,4324.8,16.96,0.09,Yes,7.14,Netherlands,52.24764975,5.541246849406163,19.1399952,-72.3570972,1556,0
Uganda,N/A - From RDC,Ocean,2009-02-02,2009-02-02,SCMS from RDC,1166,2332.0,2.0,0.07,Yes,4.57,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,0
Sudan,EXW,Air,2011-01-07,2011-07-01,"Trinity Biotech, Plc",207,6624.0,32.0,1.6,Yes,10.93,India,22.3511148,78.6677428,14.5844444,29.4917691,3790,175
Vietnam,EXW,Air,2010-09-21,2010-09-21,STRIDES ARCOLAB LIMITED,1247,3167.38,2.54,0.04,Yes,6.83,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Vietnam,EXW,Air,2013-04-02,2013-02-04,MICRO LABS LIMITED,1240,2504.8,2.02,0.07,Yes,3.51,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,-57
South Sudan,EXW,Air,2012-04-06,2012-06-04,"Trinity Biotech, Plc",176,5632.0,32.0,1.6,Yes,7.9,India,22.3511148,78.6677428,7.8699431,29.6667897,3618,59
"Congo, DRC",N/A - From RDC,Air,2015-06-05,2015-07-06,SCMS from RDC,10,19.9,1.99,0.01,Yes,0.02,India,22.3511148,78.6677428,-2.9814344,23.8222636,3790,31
Guyana,N/A - From RDC,Air,2010-06-30,2010-05-25,SCMS from RDC,330,2547.6,7.72,0.13,Yes,5.49,India,22.3511148,78.6677428,4.8417097,-58.6416891,6831,-36
Rwanda,N/A - From RDC,Truck,2014-09-30,2014-07-16,SCMS from RDC,1419,6385.5,4.5,0.08,Yes,6.56,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,-76
Zimbabwe,N/A - From RDC,Truck,2007-08-17,2007-08-17,SCMS from RDC,1200,9780.0,8.15,0.14,Yes,15.65,India,22.3511148,78.6677428,-18.4554963,29.7468414,4344,0
Tanzania,N/A - From RDC,Truck,2009-09-03,2009-03-09,SCMS from RDC,883,15011.0,17.0,0.57,Yes,29.42,Saudi Arabia,25.6242618,42.3528328,-6.5247123,35.7878438,4201,-178
Uganda,N/A - From RDC,Air,2009-08-10,2009-10-08,SCMS from RDC,400,3504.0,8.76,0.15,Yes,6.87,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,59
Uganda,N/A - From RDC,Truck,2012-04-24,2012-04-03,SCMS from RDC,1150,4738.0,4.12,0.14,Yes,6.64,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,-21
Nigeria,FCA,Air,2009-05-20,2009-05-20,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),73,3000.3,41.1,0.34,Yes,5.88,Germany,51.1638175,10.4478313,9.6000359,7.9999721,1548,0
Guyana,EXW,Air,2007-09-08,2007-08-21,"Orgenics, Ltd",300,21597.0,71.99,0.72,Yes,34.56,India,22.3511148,78.6677428,4.8417097,-58.6416891,6831,-18
Rwanda,FCA,Air,2015-08-05,2015-05-08,SWORDS LABORATORIES,466,18928.92,40.62,0.68,Yes,22.28,Italy,42.6384261,12.674297,-1.9646631,30.0644358,3043,-89
Haiti,EXW,Air,2015-03-26,2015-03-26,HETERO LABS LIMITED,990,5445.0,5.5,0.09,Yes,5.6,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,0
Haiti,N/A - From RDC,Air,2010-08-10,2010-10-21,SCMS from RDC,600,810.0,1.35,0.01,Yes,1.75,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,72
Nigeria,N/A - From RDC,Air,2010-07-15,2010-06-28,SCMS from RDC,1000,2730.0,2.73,0.05,Yes,5.89,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-17
Nigeria,FCA,Air,2011-06-14,2011-06-14,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),448,3068.8,6.85,0.11,Yes,5.06,Germany,51.1638175,10.4478313,9.6000359,7.9999721,1548,0
Uganda,DDP,Air,2013-03-14,2013-03-14,ASPEN PHARMACARE,388,25840.8,66.6,0.55,Yes,31.97,Saudi Arabia,25.6242618,42.3528328,1.5333554,32.2166578,3607,0
Afghanistan,EXW,Air,2015-12-07,2015-07-12,IMRES B.V.,32,800.0,25.0,0.25,Yes,0.94,India,22.3511148,78.6677428,33.7680065,66.2385139,1613,-148
Tanzania,FCA,Air,2013-03-15,2013-03-15,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),407,2592.59,6.37,0.11,Yes,3.63,Germany,51.1638175,10.4478313,-6.5247123,35.7878438,4261,0
Dominican Republic,EXW,Air,2010-12-18,2010-12-18,Aurobindo Pharma Limited,1000,13000.0,13.0,0.43,Yes,28.03,India,22.3511148,78.6677428,19.0974031,-70.3028026,6831,0
Uganda,N/A - From RDC,Air,2014-01-31,2014-02-17,SCMS from RDC,1446,5784.0,4.0,0.07,Yes,7.15,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,17
Nigeria,N/A - From RDC,Air,2010-07-15,2010-06-28,SCMS from RDC,804,3698.4,4.6,0.15,Yes,7.97,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-17
Zimbabwe,N/A - From RDC,Truck,2013-11-30,2013-10-22,SCMS from RDC,1000,9300.0,9.3,0.1,Yes,11.5,India,22.3511148,78.6677428,-18.4554963,29.7468414,4344,-39
Guyana,EXW,Air,2009-10-16,2009-10-16,"Orgenics, Ltd",507,36504.0,72.0,0.72,Yes,71.55,India,22.3511148,78.6677428,4.8417097,-58.6416891,6831,0
Vietnam,FCA,Air,2011-10-19,2011-10-19,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),560,13025.6,23.26,0.78,Yes,21.49,Germany,51.1638175,10.4478313,15.9266657,107.9650855,7178,0
Rwanda,N/A - From RDC,Air,2012-08-31,2012-08-16,SCMS from RDC,629,8271.35,13.15,0.22,Yes,11.6,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,-15
Mozambique,N/A - From RDC,Air,2009-01-20,2009-01-20,SCMS from RDC,720,6732.0,9.35,0.16,Yes,13.19,India,22.3511148,78.6677428,-19.302233,34.9144977,4124,0
Rwanda,EXW,Air,2015-01-15,2015-01-15,Aurobindo Pharma Limited,607,4880.28,8.04,0.13,Yes,5.02,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,0
Haiti,EXW,Air,2014-03-25,2014-03-25,CIPLA LIMITED,741,3705.0,5.0,0.08,Yes,4.58,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,0
Rwanda,N/A - From RDC,Air,2012-06-29,2012-04-17,SCMS from RDC,487,4207.68,8.64,0.1,Yes,5.9,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,-73
Tanzania,CIP,Air,2008-08-09,2008-09-08,GLAXOSMITHKLINE EXPORT LIMITED,132,1990.56,15.08,0.06,Yes,3.18,Saudi Arabia,25.6242618,42.3528328,-6.5247123,35.7878438,4201,30
Nigeria,N/A - From RDC,Air,2008-08-18,2008-08-18,SCMS from RDC,1300,3770.0,2.9,0.05,Yes,6.03,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,0
Haiti,FCA,Air,2014-09-09,2014-09-09,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),520,3088.8,5.94,0.1,Yes,3.18,Germany,51.1638175,10.4478313,19.1399952,-72.3570972,1723,0
Uganda,FCA,Air,2013-11-15,2013-11-15,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),417,2856.45,6.85,0.11,Yes,3.53,Germany,51.1638175,10.4478313,1.5333554,32.2166578,3058,0
Rwanda,FCA,Air,2014-01-22,2014-01-22,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),500,2970.0,5.94,0.1,Yes,3.05,Germany,51.1638175,10.4478313,-1.9646631,30.0644358,3058,0
"Congo, DRC",N/A - From RDC,Air,2012-03-16,2012-04-13,SCMS from RDC,98,687.96,7.02,0.12,Yes,0.96,India,22.3511148,78.6677428,-2.9814344,23.8222636,3790,28
Nigeria,N/A - From RDC,Air Charter,2010-04-19,2010-03-31,SCMS from RDC,751,3852.63,5.13,0.17,Yes,8.31,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-19
Nigeria,N/A - From RDC,Air Charter,2014-09-30,2014-09-03,SCMS from RDC,635,5905.5,9.3,0.1,Yes,6.07,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-27
Guyana,EXW,Air,2009-03-17,2009-03-17,"Orgenics, Ltd",213,15336.0,72.0,0.72,Yes,30.06,India,22.3511148,78.6677428,4.8417097,-58.6416891,6831,0
Nigeria,EXW,Air,2008-08-05,2008-05-08,"Orgenics, Ltd",285,22797.15,79.99,0.8,Yes,36.48,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-89
"Congo, DRC",EXW,Air,2013-12-06,2013-06-12,"Trinity Biotech, Plc",185,5920.0,32.0,1.6,Yes,7.32,India,22.3511148,78.6677428,-2.9814344,23.8222636,3790,-177
Uganda,EXW,Air,2014-02-27,2014-02-27,Aurobindo Pharma Limited,1200,1500.0,1.25,0.04,Yes,1.54,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,0
Mozambique,N/A - From RDC,Truck,2014-09-30,2014-09-05,SCMS from RDC,800,3024.0,3.78,0.13,Yes,3.11,India,22.3511148,78.6677428,-19.302233,34.9144977,4124,-25
Zimbabwe,N/A - From RDC,Truck,2014-01-31,2014-01-13,SCMS from RDC,241,2050.91,8.51,0.04,Yes,2.54,India,22.3511148,78.6677428,-18.4554963,29.7468414,4344,-18
Zimbabwe,N/A - From RDC,Air,2007-11-16,2007-11-16,SCMS from RDC,1,2.0,2.0,0.07,Yes,0.0,India,22.3511148,78.6677428,-18.4554963,29.7468414,4344,0
Mozambique,N/A - From RDC,Air,2008-08-02,2008-02-08,SCMS from RDC,210,8055.6,38.36,0.46,Yes,12.89,United Kingdom,54.7023545,-3.2765753,-19.302233,34.9144977,5587,-176
Burundi,EXW,Air,2015-02-18,2015-02-18,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",595,16422.0,27.6,0.92,Yes,19.33,India,22.3511148,78.6677428,-3.426449,29.9324519,3714,0
Ghana,FCA,Air,2014-06-08,2014-08-06,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),448,2661.12,5.94,0.1,Yes,2.74,Germany,51.1638175,10.4478313,8.0300284,-1.0800271,1643,59
South Sudan,EXW,Air,2012-05-15,2012-05-15,"Trinity Biotech, Plc",179,5728.0,32.0,1.6,Yes,8.03,India,22.3511148,78.6677428,7.8699431,29.6667897,3618,0
Burundi,EXW,Air,2015-06-07,2015-07-06,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",594,16394.4,27.6,0.92,Yes,19.3,India,22.3511148,78.6677428,-3.426449,29.9324519,3714,29
Nigeria,N/A - From RDC,Air,2009-03-24,2009-03-24,SCMS from RDC,662,17377.5,26.25,0.88,Yes,34.06,Saudi Arabia,25.6242618,42.3528328,9.6000359,7.9999721,4194,0
Mozambique,N/A - From RDC,Air,2009-11-13,2009-11-13,SCMS from RDC,945,1408.05,1.49,0.02,Yes,3.04,India,22.3511148,78.6677428,-19.302233,34.9144977,4124,0
Mozambique,FCA,Air,2015-04-15,2015-04-15,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),400,2740.0,6.85,0.11,Yes,3.22,Germany,51.1638175,10.4478313,-19.302233,34.9144977,5090,0
"Congo, DRC",EXW,Air,2012-03-08,2012-08-03,"Trinity Biotech, Plc",137,4384.0,32.0,1.6,Yes,6.15,India,22.3511148,78.6677428,-2.9814344,23.8222636,3790,148
Uganda,FCA,Air,2012-04-05,2012-05-04,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),429,2938.65,6.85,0.11,Yes,4.12,Germany,51.1638175,10.4478313,1.5333554,32.2166578,3058,29
Mozambique,EXW,Air,2014-02-03,2014-03-02,Aurobindo Pharma Limited,800,16000.0,20.0,0.67,Yes,16.45,India,22.3511148,78.6677428,-19.302233,34.9144977,4124,27
Rwanda,CIP,Air,2009-10-19,2009-10-19,Aurobindo Pharma Limited,427,8253.91,19.33,0.32,Yes,16.18,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,0
Nigeria,N/A - From RDC,Air Charter,2010-04-19,2010-03-31,SCMS from RDC,710,6219.6,8.76,0.15,Yes,13.41,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-19
Namibia,N/A - From RDC,Air,2007-11-30,2007-11-30,SCMS from RDC,100,7500.0,75.0,3.0,Yes,12.0,United States,39.7837304,-100.445882,-23.2335499,17.3231107,8675,0
Haiti,FCA,Air,2014-08-29,2014-08-29,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),40,1232.8,30.82,0.1,Yes,1.27,United Kingdom,54.7023545,-3.2765753,19.1399952,-72.3570972,1757,0
Ethiopia,EXW,Air,2012-05-08,2012-08-05,"Trinity Biotech, Plc",167,5344.0,32.0,1.6,Yes,7.49,India,22.3511148,78.6677428,10.2116702,38.6521203,2773,89
Haiti,EXW,Air,2007-08-25,2007-08-25,Orasure Technologies Inc.,25,8750.0,350.0,3.5,Yes,14.0,Thailand,14.8971921,100.83273,19.1399952,-72.3570972,8793,0
Guyana,EXW,Air,2009-01-30,2009-01-23,"Orgenics, Ltd",351,25272.0,72.0,0.72,Yes,49.53,India,22.3511148,78.6677428,4.8417097,-58.6416891,6831,-7
Vietnam,CIP,Air,2008-11-21,2008-11-21,BRISTOL-MYERS SQUIBB,280,1960.0,7.0,0.12,Yes,3.84,France,46.603354,1.8883335,15.9266657,107.9650855,7815,0
Haiti,EXW,Air,2008-01-22,2008-01-22,Orasure Technologies Inc.,25,8750.0,350.0,3.5,Yes,14.0,Thailand,14.8971921,100.83273,19.1399952,-72.3570972,8793,0
Haiti,N/A - From RDC,Air,2008-03-19,2008-03-19,SCMS from RDC,345,23115.0,67.0,0.67,Yes,36.98,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,0
Nigeria,N/A - From RDC,Air,2009-04-30,2009-04-30,SCMS from RDC,1067,3414.4,3.2,0.05,Yes,6.69,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,0
Vietnam,FCA,Air,2010-06-09,2010-09-06,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),24,7365.12,306.88,0.91,Yes,15.88,United Kingdom,54.7023545,-3.2765753,15.9266657,107.9650855,7968,89
Nigeria,EXW,Air,2013-08-27,2013-08-27,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",202,6464.0,32.0,1.6,Yes,8.0,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,0
Ethiopia,EXW,Air,2012-08-28,2012-08-28,"Trinity Biotech, Plc",167,5344.0,32.0,1.6,Yes,7.49,India,22.3511148,78.6677428,10.2116702,38.6521203,2773,0
Sudan,EXW,Air,2011-10-02,2011-02-10,"Orgenics, Ltd",130,11570.0,89.0,0.89,Yes,24.94,India,22.3511148,78.6677428,14.5844444,29.4917691,3790,-234
Nigeria,N/A - From RDC,Air,2010-07-15,2010-06-28,SCMS from RDC,500,4855.0,9.71,0.11,Yes,10.47,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-17
Nigeria,N/A - From RDC,Air,2010-07-15,2010-06-28,SCMS from RDC,500,4855.0,9.71,0.11,Yes,10.47,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-17
Nigeria,N/A - From RDC,Air Charter,2009-04-08,2009-08-04,SCMS from RDC,671,17613.75,26.25,0.88,Yes,34.52,Saudi Arabia,25.6242618,42.3528328,9.6000359,7.9999721,4194,118
Guyana,DDU,Air,2011-04-03,2011-03-04,IDIS LIMITED,270,12501.0,46.3,0.77,Yes,26.95,France,46.603354,1.8883335,4.8417097,-58.6416891,1082,-30
Swaziland,EXW,Air,2012-05-31,2012-05-31,"Trinity Biotech, Plc",160,5120.0,32.0,1.6,Yes,7.18,India,22.3511148,78.6677428,-26.5624806,31.3991317,1169,0
South Sudan,EXW,Air,2014-11-12,2014-12-11,CIPLA LIMITED,635,1206.5,1.9,0.03,Yes,1.24,India,22.3511148,78.6677428,7.8699431,29.6667897,3618,29
Nigeria,N/A - From RDC,Truck,2009-01-19,2009-01-19,SCMS from RDC,858,1329.9,1.55,0.03,Yes,2.61,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,0
Nigeria,N/A - From RDC,Air Charter,2009-04-08,2009-08-04,SCMS from RDC,662,17377.5,26.25,0.88,Yes,34.06,Saudi Arabia,25.6242618,42.3528328,9.6000359,7.9999721,4194,118
Nigeria,N/A - From RDC,Air,2008-05-20,2008-05-20,SCMS from RDC,641,16826.25,26.25,0.88,Yes,26.92,Saudi Arabia,25.6242618,42.3528328,9.6000359,7.9999721,4194,0
Swaziland,EXW,Air,2013-05-21,2013-05-21,"Trinity Biotech, Plc",150,4800.0,32.0,1.6,Yes,6.73,India,22.3511148,78.6677428,-26.5624806,31.3991317,1169,0
Uganda,FCA,Air,2010-10-03,2010-03-10,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),21,805.56,38.36,0.11,Yes,1.58,United Kingdom,54.7023545,-3.2765753,1.5333554,32.2166578,3851,-207
Vietnam,EXW,Air,2012-08-23,2012-08-23,Aurobindo Pharma Limited,150,315.0,2.1,0.01,Yes,0.44,India,22.3511148,78.6677428,15.9266657,107.9650855,3034,0
Ethiopia,EXW,Air,2015-06-24,2015-06-24,"Trinity Biotech, Plc",170,5440.0,32.0,1.6,Yes,6.4,India,22.3511148,78.6677428,10.2116702,38.6521203,2773,0
Burundi,EXW,Air,2014-06-26,2014-06-26,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",539,14876.4,27.6,0.92,Yes,15.29,India,22.3511148,78.6677428,-3.426449,29.9324519,3714,0
Burundi,N/A - From RDC,Air,2015-07-31,2015-07-10,SCMS from RDC,240,4646.4,19.36,0.16,Yes,5.47,India,22.3511148,78.6677428,-3.426449,29.9324519,3714,-21
Zimbabwe,N/A - From RDC,Truck,2014-05-05,2014-05-23,SCMS from RDC,819,7616.7,9.3,0.1,Yes,7.83,India,22.3511148,78.6677428,-18.4554963,29.7468414,4344,18
Uganda,N/A - From RDC,Air,2011-05-04,2011-04-01,SCMS from RDC,972,2507.76,2.58,0.04,Yes,4.14,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,-33
Uganda,DDP,Air,2012-05-18,2012-05-18,ASPEN PHARMACARE,63,4195.8,66.6,0.55,Yes,5.88,Saudi Arabia,25.6242618,42.3528328,1.5333554,32.2166578,3607,0
Vietnam,FCA,Air,2010-02-08,2010-08-02,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),20,6137.6,306.88,0.91,Yes,13.23,United Kingdom,54.7023545,-3.2765753,15.9266657,107.9650855,7968,175
Nigeria,N/A - From RDC,Air Charter,2012-09-07,2012-07-09,SCMS from RDC,732,1705.56,2.33,0.04,Yes,2.39,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-60
Uganda,EXW,Air,2008-05-22,2008-05-22,"Orgenics, Ltd",850,8.5,0.01,0.0,Yes,0.01,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,0
Vietnam,CIP,Air,2009-03-26,2009-03-26,BRISTOL-MYERS SQUIBB,260,3315.0,12.75,0.21,Yes,6.5,France,46.603354,1.8883335,15.9266657,107.9650855,7815,0
Botswana,EXW,Air,2009-10-07,2009-07-10,"Trinity Biotech, Plc",138,4416.0,32.0,1.6,Yes,8.66,India,22.3511148,78.6677428,-23.1681782,24.5928742,4806,-89
Kenya,N/A - From RDC,Truck,2008-08-08,2008-08-08,SCMS from RDC,168,5376.0,32.0,1.6,Yes,8.6,India,22.3511148,78.6677428,1.4419683,38.4313975,3063,0
"Congo, DRC",FCA,Air,2013-11-20,2013-11-20,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),30,924.6,30.82,0.1,Yes,1.14,United Kingdom,54.7023545,-3.2765753,-2.9814344,23.8222636,3467,0
Swaziland,EXW,Air,2011-08-08,2011-08-08,"Orgenics, Ltd",156,780.0,5.0,0.05,Yes,1.29,India,22.3511148,78.6677428,-26.5624806,31.3991317,1169,0
"Congo, DRC",FCA,Air,2013-11-20,2013-11-20,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),30,924.6,30.82,0.1,Yes,1.14,United Kingdom,54.7023545,-3.2765753,-2.9814344,23.8222636,3467,0
Burundi,EXW,Air,2015-04-21,2015-04-21,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",517,14269.2,27.6,0.92,Yes,16.79,India,22.3511148,78.6677428,-3.426449,29.9324519,3714,0
Vietnam,FCA,Air,2014-02-07,2014-07-02,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),450,10467.0,23.26,0.78,Yes,10.76,Germany,51.1638175,10.4478313,15.9266657,107.9650855,7178,145
Nigeria,N/A - From RDC,Air Charter,2013-08-21,2013-05-10,SCMS from RDC,763,3509.8,4.6,0.08,Yes,4.34,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-103
Guyana,EXW,Air,2008-09-04,2008-04-09,"Orgenics, Ltd",240,17277.6,71.99,0.72,Yes,27.64,India,22.3511148,78.6677428,4.8417097,-58.6416891,6831,-148
Rwanda,N/A - From RDC,Air,2007-08-22,2007-08-22,SCMS from RDC,155,4960.0,32.0,1.6,Yes,7.94,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,0
Vietnam,FCA,Air,2013-09-04,2013-04-09,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),373,8675.98,23.26,0.78,Yes,10.73,Germany,51.1638175,10.4478313,15.9266657,107.9650855,7178,-148
Rwanda,EXW,Air,2013-01-30,2013-01-30,HETERO LABS LIMITED,672,2520.0,3.75,0.12,Yes,3.53,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,0
Mozambique,EXW,Air,2011-10-26,2011-10-26,"Orgenics, Ltd",120,9600.0,80.0,0.8,Yes,15.84,India,22.3511148,78.6677428,-19.302233,34.9144977,4124,0
Rwanda,CIP,Air,2012-05-23,2012-05-23,CIPLA LIMITED,768,4369.92,5.69,0.19,Yes,6.13,India,22.3511148,78.6677428,-1.9646631,30.0644358,3714,0
Vietnam,FCA,Air,2011-02-25,2011-02-25,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),18,3717.18,206.51,0.61,Yes,8.01,United Kingdom,54.7023545,-3.2765753,15.9266657,107.9650855,7968,0
Uganda,FCA,Air,2013-05-07,2013-07-05,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),337,2308.45,6.85,0.11,Yes,2.86,Germany,51.1638175,10.4478313,1.5333554,32.2166578,3058,59
Tanzania,EXW,Air,2015-02-23,2015-02-23,"Trinity Biotech, Plc",168,5376.0,32.0,1.6,Yes,5.53,India,22.3511148,78.6677428,-6.5247123,35.7878438,3520,0
Burundi,EXW,Air,2013-03-04,2013-04-03,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",514,14186.4,27.6,0.92,Yes,17.55,India,22.3511148,78.6677428,-3.426449,29.9324519,3714,30
"Congo, DRC",N/A - From RDC,Air,2012-03-16,2012-02-14,SCMS from RDC,30,123.6,4.12,0.14,Yes,0.17,India,22.3511148,78.6677428,-2.9814344,23.8222636,3790,-31
Haiti,EXW,Air,2008-11-24,2008-11-24,"Trinity Biotech, Plc",84,11676.0,139.0,1.39,Yes,22.88,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,0
Haiti,EXW,Air,2008-10-10,2008-10-10,"Trinity Biotech, Plc",84,11676.0,139.0,1.39,Yes,18.68,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,0
Angola,N/A - From RDC,Truck,2007-10-15,2007-10-15,SCMS from RDC,150,4800.0,32.0,1.6,Yes,7.68,India,22.3511148,78.6677428,-11.8775768,17.5691241,3790,0
"Congo, DRC",EXW,Air,2014-04-04,2014-04-04,"Trinity Biotech, Plc",32,1024.0,32.0,1.6,Yes,1.05,India,22.3511148,78.6677428,-2.9814344,23.8222636,3790,0
Swaziland,EXW,Air,2013-06-18,2013-06-18,"Trinity Biotech, Plc",150,4800.0,32.0,1.6,Yes,6.73,India,22.3511148,78.6677428,-26.5624806,31.3991317,1169,0
Mozambique,EXW,Air,2013-03-17,2013-03-17,"Trinity Biotech, Plc",151,4832.0,32.0,1.6,Yes,5.98,India,22.3511148,78.6677428,-19.302233,34.9144977,4124,0
Haiti,CIP,Air,2009-11-30,2009-11-30,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),192,3256.32,16.96,0.09,Yes,6.38,Netherlands,52.24764975,5.541246849406163,19.1399952,-72.3570972,1556,0
"Congo, DRC",EXW,Air,2014-12-19,2014-12-19,Aurobindo Pharma Limited,550,6050.0,11.0,0.37,Yes,6.22,India,22.3511148,78.6677428,-2.9814344,23.8222636,3790,0
Haiti,N/A - From RDC,Air,2009-11-18,2009-10-18,SCMS from RDC,96,1405.44,14.64,0.06,Yes,2.75,India,22.3511148,78.6677428,19.1399952,-72.3570972,6831,-31
Nigeria,N/A - From RDC,Air Charter,2009-08-31,2009-08-04,SCMS from RDC,277,1897.45,6.85,0.23,Yes,3.72,India,22.3511148,78.6677428,9.6000359,7.9999721,6306,-27
Namibia,EXW,Air,2009-05-08,2009-08-05,CIPLA LIMITED,688,1651.2,2.4,0.04,Yes,3.24,India,22.3511148,78.6677428,-23.2335499,17.3231107,3714,89
"Congo, DRC",EXW,Air,2013-11-07,2013-07-11,Aurobindo Pharma Limited,984,1230.0,1.25,0.04,Yes,1.52,India,22.3511148,78.6677428,-2.9814344,23.8222636,3790,-119
Sudan,EXW,Air,2010-07-05,2010-05-07,"Trinity Biotech, Plc",160,5120.0,32.0,1.6,Yes,11.04,India,22.3511148,78.6677428,14.5844444,29.4917691,3790,-59
Vietnam,FCA,Air,2012-11-12,2012-12-11,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),396,6023.16,15.21,0.25,Yes,8.44,Germany,51.1638175,10.4478313,15.9266657,107.9650855,7178,29
Uganda,FCA,Air,2010-07-19,2010-07-19,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),15,575.4,38.36,0.11,Yes,1.24,United Kingdom,54.7023545,-3.2765753,1.5333554,32.2166578,3851,0
Guyana,FCA,Air,2014-03-03,2014-03-03,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),23,1398.86,60.82,0.2,Yes,1.44,United Kingdom,54.7023545,-3.2765753,4.8417097,-58.6416891,1757,0
Uganda,EXW,Air,2013-04-22,2013-04-22,Aurobindo Pharma Limited,961,1201.25,1.25,0.04,Yes,1.49,India,22.3511148,78.6677428,1.5333554,32.2166578,3714,0
Vietnam,CIP,Air,2008-11-13,2008-11-13,BRISTOL-MYERS SQUIBB,240,1680.0,7.0,0.12,Yes,3.29,France,46.603354,1.8883335,15.9266657,107.9650855,7815,0
Mozambique,N/A - From RDC,Air,2009-04-27,2009-04-27,SCMS from RDC,40,1644.0,41.1,0.14,Yes,3.22,United Kingdom,54.7023545,-3.2765753,-19.302233,34.9144977,5587,0
